review_id,review_text,rating,date,bank_name,source,user_name,thumbs_up_count,app_version
284418a8-c617-4eb1-aad9-7eceefde8e26,Asking for update. Says Not working with your updated version.,1,2023-12-01 19:59:35,Enat Bank,Google Play,ayelu beyene,6,4.2
7d1703a9-a0e3-4579-9149-525a2e3528a7,it dosen't work at night and it need's much to work on it keeps asking to update while i have just installed it.,2,2023-11-22 20:05:58,Enat Bank,Google Play,Natnael Tadesse,36,4.2
e1fe6781-876d-4a2a-88be-6d00c1de5c37,"This application not functional. I downloaded it from the system and installed it but it says to update. Does it not work when updated? So if it doesn't work then remove it from Google play store. Otherwise, the person who developed this software will see the problem and fix it.",1,2023-11-08 17:33:34,Enat Bank,Google Play,kassahun Bahiru,114,4.2
941ec669-adee-40cb-8723-02cb1e65cc7f,the best banke enate bank,5,2023-10-29 14:45:00,Enat Bank,Google Play,jamal Nasir,1,4.2
100f9ed8-e22c-46d3-9d4c-8df47ea55449,Let me use it before I segest,5,2023-10-09 11:23:55,Enat Bank,Google Play,Genet Zeleke,1,4.2
b20da71a-1d58-4608-947f-5a4b882d16bd,Not fast,2,2023-09-25 17:33:38,Enat Bank,Google Play,Fejredin Mohammed,1,4.2
ee5a29f3-4f31-4d8a-ab93-119c3b52b7b6,Allways better,5,2023-09-15 11:44:33,Enat Bank,Google Play,Sam Yab,1,4.2
dfe649c7-edde-44f1-be9b-11051c8e9cc4,Good,5,2023-08-28 19:08:35,Enat Bank,Google Play,Eyob Tsegaye T/Haimanot,1,4.2
00495e83-775e-4c57-a3d7-735eb0463b65,This Mobile Banking system is not working properly,1,2023-08-28 12:57:12,Enat Bank,Google Play,Yohannes Leyikun,2,4.2
94d7fb4d-c16d-4d67-a572-e7cf0fbed74b,So bad app its giving me a bad report app cant even open,1,2023-08-21 16:01:10,Enat Bank,Google Play,jerremaih Callistus,2,4.2
889570f7-d2ee-4b0b-b65f-c06ba2a96f3f,Ok,5,2023-08-19 21:55:30,Enat Bank,Google Play,Selman Hassen,1,4.2
dc9a5647-abfd-43f4-97d0-977580bcf09c,How come it asks me to update when I have already installed the latest version? Dear developers Please you gotta work on this. Until you fix this I will give one star because there is no 0 star.,1,2023-08-19 13:31:06,Enat Bank,Google Play,Savanna Entertainment,38,4.2
ba154c1b-23e3-4fdf-b966-040c67ec27d5,Asks updating. But it doesn't when i allow to update. Doesn't work?,2,2023-08-18 15:05:43,Enat Bank,Google Play,Abey Abebe,5,4.2
