review_id,review_text,rating,date,bank_name,source,user_name,thumbs_up_count,app_version
e887c287-a3a3-42dc-bd9a-7508531f6f0c,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23 16:01:37,Dashen Bank,Google Play,Hermela Asnake,5,1.0.15
f91584e2-4c24-4a52-8fc6-1ea6abb40a0c,best app,5,2025-04-23 13:36:19,Dashen Bank,Google Play,Mudana Waji,2,1.0.15
544cb743-0240-4906-ae1c-52ecf44f0a5b,ok,5,2025-04-23 13:33:32,Dashen Bank,Google Play,Dejene Demisu,2,
7b265fe3-1e03-425b-9b06-41bafe966fc3,"It's an amazing app, experience it!!",5,2025-04-23 10:41:16,Dashen Bank,Google Play,Esmail Kemal,2,1.0.15
49c926f1-3b4f-48af-8fab-ce09046e20cc,This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23 09:06:58,Dashen Bank,Google Play,Zelalem Tesfaye,2,1.0.15
aba6145f-bd70-43dd-ae4e-46e73fde8a82,It is the best application!!!,5,2025-04-22 21:36:32,Dashen Bank,Google Play,Rahel Kiros,2,1.0.14
02103d94-84d8-4ca5-aa3d-db0e512c68a7,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22 15:36:39,Dashen Bank,Google Play,Yemisrach Aber Olana,4,1.0.14
9dd7083b-d295-42f5-b18f-f11dc02839a7,its features are so dynamic,5,2025-04-22 14:30:51,Dashen Bank,Google Play,dagim mesfen,2,1.0.15
e0e5b98d-5942-4c79-8610-4206edfdf353,fast &Friendly user Application.,5,2025-04-22 13:53:47,Dashen Bank,Google Play,addisu tewolegn,2,1.0.14
524e7cc6-ccd9-4c2a-8384-968ef8f4040e,"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22 13:46:52,Dashen Bank,Google Play,Eden Solomon,2,1.0.15
d7f04f13-06de-4c04-b616-a7ecbb6dd8b4,"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22 13:44:44,Dashen Bank,Google Play,seble Mesfin,2,1.0.14
872c07eb-b111-4701-b263-c11d17dea1c7,i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22 13:24:34,Dashen Bank,Google Play,Hailemichael Tsega,3,
d41dd3e3-b09b-4d1f-a5a2-0caa9f430e37,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,5,2025-04-22 12:44:11,Dashen Bank,Google Play,Firew Ab,4,1.0.15
be4677cc-1140-4ab6-b785-420638e0d7ba,Great for everyday banking and payments on the go,5,2025-04-22 12:37:27,Dashen Bank,Google Play,Yeabsira Ashenafi,2,1.0.15
acef4b82-b287-4a31-8dc8-6d701f99f9c4,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22 10:18:12,Dashen Bank,Google Play,Semere Lakew,209,1.0.15
a7530454-7c62-4c62-9f29-9f3a2e82c705,making transactions has never been easier. the new update is just amazing,5,2025-04-22 09:30:40,Dashen Bank,Google Play,Yonas Mekonnen,3,1.0.15
cdbc2de4-065b-4230-a34b-c532cf84ae71,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22 09:22:10,Dashen Bank,Google Play,ASEDESACH ASFAW,5,1.0.15
1ba081f6-d792-4a8e-a001-8613242bee50,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22 09:02:26,Dashen Bank,Google Play,wubeshet zewdu,3,1.0.15
7baf1a73-5eb3-4057-b7aa-c94108c67155,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22 08:55:03,Dashen Bank,Google Play,Yonas Karissa,2,1.0.15
5a146ecb-653c-4ffe-af0f-13a97eea6825,Convenient!,5,2025-04-22 08:52:38,Dashen Bank,Google Play,Abeselom mulugeta,2,1.0.15
f6ad312f-15c3-43bb-b291-f8a8e35e331e,It is an amazing application that meets the needs of customers.,5,2025-04-22 08:51:42,Dashen Bank,Google Play,Eliyas Tesfaye,2,1.0.14
751bedd2-1517-4cb4-a41c-f02d5f4b2468,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22 08:49:45,Dashen Bank,Google Play,Selamu Adelo,2,1.0.14
3e0e6df3-cb63-4503-8434-e1fb0bb790d1,the best Supper App ever,5,2025-04-22 08:16:34,Dashen Bank,Google Play,abiyot tariku,2,1.0.15
2bc93d8c-1975-44d3-b7c2-ef3429278f07,"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22 08:09:10,Dashen Bank,Google Play,mehretu abreham,2,1.0.14
f20f93ab-8f75-40aa-89a6-c450f54a7365,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22 08:05:12,Dashen Bank,Google Play,eden Tesfaye,3,1.0.14
ff1fe28f-db38-4286-acc3-b3693e528883,Dashen bank is my number one choice,5,2025-04-22 08:04:41,Dashen Bank,Google Play,Chaltu Tesfaye,2,1.0.14
9b5d99cc-8b0e-46d5-a846-ece397be1d99,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22 06:14:51,Dashen Bank,Google Play,Asefa,2,1.0.15
10870471-f38d-4dae-8a2c-ea875933d8ef,"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21 23:50:10,Dashen Bank,Google Play,Natnael Tadesse,5,1.0.14
6098f0f8-c13e-4cd3-a595-25b234b6a05f,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21 23:28:44,Dashen Bank,Google Play,Abreham kassaye,2,1.0.15
43630291-4571-4e34-96d8-1d7ba7d174a9,it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21 22:53:58,Dashen Bank,Google Play,Getnet Akalewold,2,1.0.15
328e442a-c92a-42dc-a91c-44d71556a34e,"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21 22:32:42,Dashen Bank,Google Play,Helen Tigistu,3,1.0.14
9937695e-7675-41d4-a60d-2fee72cb4b3c,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21 22:21:45,Dashen Bank,Google Play,Rahel Tariku,2,1.0.15
9057ebb4-b1dd-4df9-a0d3-9ead5360b9c9,"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21 21:28:50,Dashen Bank,Google Play,Yohannes Teshome,96,1.0.15
dd0238ce-336d-4dac-832c-8d01f44faf0a,Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21 21:20:16,Dashen Bank,Google Play,Dagmawi Tadesse,3,1.0.15
